STNAM,FIPST,LEAID,LEANM,NCESSCH,SCHNAM,ALL_RATE_1516.1,DATE_CUR
TEXAS,48,4834550,PECOS-BARSTOW-TOYAH ISD,4.83E+11,PECOS H S,95,7/1/2017
TEXAS,48,4834560,PENELOPE ISD,4.83E+11,PENELOPE SCHOOL,50,7/1/2017
TEXAS,48,4834630,PERRIN-WHITT CISD,4.83E+11,PERRIN H S,80,7/1/2017
TEXAS,48,4834650,PERRYTON ISD,4.83E+11,PERRYTON H S,95,7/1/2017
TEXAS,48,4834650,PERRYTON ISD,4.83E+11,TOP OF TEXAS ACCELERATED EDUCATION CENTER,70,7/1/2017
TEXAS,48,4834680,PETERSBURG ISD,4.83E+11,PETERSBURG SCHOOL,50,7/1/2017
TEXAS,48,4834710,PETROLIA CISD,4.83E+11,PETROLIA JUNIOR HIGH/HIGH SCHOOL,90,7/1/2017
TEXAS,48,4834770,PETTUS ISD,4.83E+11,PETTUS SECONDARY,80,7/1/2017
TEXAS,48,4834800,PEWITT CISD,4.83E+11,PEWITT H S,90,7/1/2017
TEXAS,48,4834830,PFLUGERVILLE ISD,4.83E+11,PFLUGERVILLE H S,96,7/1/2017
TEXAS,48,4834830,PFLUGERVILLE ISD,4.83E+11,JOHN B CONNALLY H S,96,7/1/2017
TEXAS,48,4834830,PFLUGERVILLE ISD,4.83E+11,HENDRICKSON H S,98,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,PSJA EARLY COLLEGE H S,98,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,PSJA NORTH EARLY COLLEGE H S,97,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,ELVIS J BALLEW H S,40,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,PSJA MEMORIAL EARLY COLLEGE H S,98,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,PSJA SOUTHWEST EARLY COLLEGE H S,96,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,COLLEGE CAREER & TECHNOLOGY ACAD,10,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,PSJA THOMAS JEFFERSON T-STEM EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,BUELL CENTRAL DAEP,87,7/1/2017
TEXAS,48,4834860,PHARR-SAN JUAN-ALAMO ISD,4.83E+11,PSJA SONIA M SOTOMAYOR H S,60,7/1/2017
TEXAS,48,4834920,PILOT POINT ISD,4.83E+11,PILOT POINT H S,95,7/1/2017
TEXAS,48,4834980,PINE TREE ISD,4.83E+11,PINE TREE H S,97,7/1/2017
TEXAS,48,4834980,PINE TREE ISD,4.83E+11,EXCEL H S OF CHOICE,50,7/1/2017
TEXAS,48,4835010,PITTSBURG ISD,4.84E+11,PITTSBURG H S,95,7/1/2017
TEXAS,48,4835040,PLAINS ISD,4.84E+11,PLAINS H S,80,7/1/2017
TEXAS,48,4835070,PLAINVIEW ISD,4.84E+11,ASH H S,60,7/1/2017
TEXAS,48,4835070,PLAINVIEW ISD,4.84E+11,PLAINVIEW H S,92,7/1/2017
TEXAS,48,4835100,PLANO ISD,4.84E+11,PLANO SR H S,96,7/1/2017
TEXAS,48,4835100,PLANO ISD,4.84E+11,PLANO EAST SR H S,94,7/1/2017
TEXAS,48,4835100,PLANO ISD,4.84E+11,PLANO WEST SENIOR H S,96,7/1/2017
TEXAS,48,4835130,PLEASANT GROVE ISD,4.84E+11,PLEASANT GROVE H S,95,7/1/2017
TEXAS,48,4835190,PLEASANTON ISD,4.84E+11,PLEASANTON H S,99,7/1/2017
TEXAS,48,4835190,PLEASANTON ISD,4.84E+11,PLEASANTON ISD SCHOOL OF CHOICE,80,7/1/2017
TEXAS,48,4835250,POINT ISABEL ISD,4.84E+11,PORT ISABEL H S,90,7/1/2017
TEXAS,48,4835310,PONDER ISD,4.84E+11,PONDER H S,95,7/1/2017
TEXAS,48,4835340,POOLVILLE ISD,4.84E+11,POOLVILLE H S,80,7/1/2017
TEXAS,48,4835370,PORT ARANSAS ISD,4.84E+11,PORT ARANSAS H S,80,7/1/2017
TEXAS,48,4835400,PORT ARTHUR ISD,4.84E+11,MEMORIAL H S,77,7/1/2017
TEXAS,48,4835430,PORT NECHES-GROVES ISD,4.84E+11,PORT NECHES-GROVES H S,95,7/1/2017
TEXAS,48,4835490,POST ISD,4.84E+11,POST H S,90,7/1/2017
TEXAS,48,4835520,POTEET ISD,4.84E+11,POTEET H S,90,7/1/2017
TEXAS,48,4835550,POTH ISD,4.84E+11,POTH H S,90,7/1/2017
TEXAS,48,4835560,HIGHLAND PARK ISD,4.84E+11,HIGHLAND PARK H S,90,7/1/2017
TEXAS,48,4835570,BUSHLAND ISD,4.84E+11,BUSHLAND H S,95,7/1/2017
TEXAS,48,4835580,POTTSBORO ISD,4.84E+11,POTTSBORO H S,95,7/1/2017
TEXAS,48,4835700,PRAIRIE LEA ISD,4.84E+11,PRAIRIE LEA SCHOOL,50,7/1/2017
TEXAS,48,4835730,PRAIRIE VALLEY ISD,4.84E+11,PRAIRIE VALLEY H S,87,7/1/2017
TEXAS,48,4835740,PRAIRILAND ISD,4.84E+11,PRAIRILAND H S,95,7/1/2017
TEXAS,48,4835760,PREMONT ISD,4.84E+11,PREMONT H S,80,7/1/2017
TEXAS,48,4835800,PRESIDIO ISD,4.84E+11,PRESIDIO H S,90,7/1/2017
TEXAS,48,4835820,PRIDDY ISD,4.84E+11,PRIDDY SCHOOL,50,7/1/2017
TEXAS,48,4835850,PRINCETON ISD,4.84E+11,PRINCETON H S,94,7/1/2017
TEXAS,48,4835910,PROGRESO ISD,4.84E+11,PROGRESO H S,80,7/1/2017
TEXAS,48,4836000,PROSPER ISD,4.84E+11,PROSPER H S,99,7/1/2017
TEXAS,48,4836180,QUANAH ISD,4.84E+11,QUANAH H S,90,7/1/2017
TEXAS,48,4836210,QUEEN CITY ISD,4.84E+11,QUEEN CITY H S,95,7/1/2017
TEXAS,48,4836240,QUINLAN ISD,4.84E+11,WH FORD H S,80,7/1/2017
TEXAS,48,4836300,QUITMAN ISD,4.84E+11,QUITMAN H S,95,7/1/2017
TEXAS,48,4836360,RAINS ISD,4.84E+11,RAINS H S,90,7/1/2017
TEXAS,48,4836390,RALLS ISD,4.84E+11,RALLS H S,80,7/1/2017
TEXAS,48,4836390,RALLS ISD,4.84E+11,RECOVERY EDUCATION CAMPUS,87,7/1/2017
TEXAS,48,4836450,RANDOLPH FIELD ISD,4.84E+11,RANDOLPH H S,95,7/1/2017
TEXAS,48,4836480,RANGER ISD,4.84E+11,RANGER H S,80,7/1/2017
TEXAS,48,4836510,RANKIN ISD,4.84E+11,RANKIN H S,50,7/1/2017
TEXAS,48,4836540,RAYMONDVILLE ISD,4.84E+11,RAYMONDVILLE H S,95,7/1/2017
TEXAS,48,4836540,RAYMONDVILLE ISD,4.84E+11,RAYMONDVILLE OPTIONS ACADEMIC ACADEMY,40,7/1/2017
TEXAS,48,4836570,REAGAN COUNTY ISD,4.84E+11,REAGAN COUNTY H S,95,7/1/2017
TEXAS,48,4836660,RED OAK ISD,4.84E+11,RED OAK H S,96,7/1/2017
TEXAS,48,4836750,REDWATER ISD,4.84E+11,REDWATER H S,95,7/1/2017
TEXAS,48,4836780,REFUGIO ISD,4.84E+11,REFUGIO H S,90,7/1/2017
TEXAS,48,4836960,RICE ISD,4.84E+11,RICE H S,95,7/1/2017
TEXAS,48,4836970,RICE CISD,4.84E+11,RICE H S,95,7/1/2017
TEXAS,48,4836990,RICHARDS ISD,4.84E+11,RICHARDS H S,50,7/1/2017
TEXAS,48,4837020,RICHARDSON ISD,4.84E+11,BERKNER H S,86,7/1/2017
TEXAS,48,4837020,RICHARDSON ISD,4.84E+11,LAKE HIGHLANDS H S,89,7/1/2017
TEXAS,48,4837020,RICHARDSON ISD,4.84E+11,PEARCE H S,92,7/1/2017
TEXAS,48,4837020,RICHARDSON ISD,4.84E+11,RICHARDSON H S,93,7/1/2017
TEXAS,48,4837080,RICHLAND SPRINGS ISD,4.84E+11,RICHLAND SPRINGS SCHOOL,50,7/1/2017
TEXAS,48,4837110,RIESEL ISD,4.84E+11,RIESEL SCHOOL,90,7/1/2017
TEXAS,48,4837140,RIO GRANDE CITY CISD,4.84E+11,RIO GRANDE CITY H S,92,7/1/2017
TEXAS,48,4837140,RIO GRANDE CITY CISD,4.84E+11,RIO GRANDE CITY CISD GRULLA H S,95,7/1/2017
TEXAS,48,4837150,SOUTH TEXAS ISD,4.84E+11,THE SCIENCE ACADEMY OF SOUTH TEXAS,95,7/1/2017
TEXAS,48,4837150,SOUTH TEXAS ISD,4.84E+11,SOUTH TEXAS BUSINESS EDUCATION & TECHNOLOGY ACADEM,95,7/1/2017
TEXAS,48,4837150,SOUTH TEXAS ISD,4.84E+11,SOUTH TEXAS ACADEMY FOR MEDICAL PROFESSIONS,95,7/1/2017
TEXAS,48,4837150,SOUTH TEXAS ISD,4.84E+11,SOUTH TEXAS H S FOR HEALTH PROFESSIONS,95,7/1/2017
TEXAS,48,4837170,RIO HONDO ISD,4.84E+11,RIO HONDO H S,90,7/1/2017
TEXAS,48,4837200,RIO VISTA ISD,4.84E+11,RIO VISTA H S,90,7/1/2017
TEXAS,48,4837230,RISING STAR ISD,4.84E+11,RISING STAR H S,50,7/1/2017
TEXAS,48,4837260,RIVER ROAD ISD,4.84E+11,RIVER ROAD H S,95,7/1/2017
TEXAS,48,4837320,RIVIERA ISD,4.84E+11,KAUFER H S,90,7/1/2017
TEXAS,48,4837380,ROBERT LEE ISD,4.84E+11,ROBERT LEE H S,80,7/1/2017
TEXAS,48,4837380,ROBERT LEE ISD,4.84E+11,FAIRVIEW SPECIAL PROGRAMS,87,7/1/2017
TEXAS,48,4837410,ROBINSON ISD,4.84E+11,ROBINSON H S,95,7/1/2017
TEXAS,48,4837440,ROBSTOWN ISD,4.84E+11,ROBSTOWN H S,90,7/1/2017
TEXAS,48,4837470,ROBY CISD,4.84E+11,ROBY H S,80,7/1/2017
TEXAS,48,4837500,ROCHELLE ISD,4.84E+11,ROCHELLE SCHOOL,50,7/1/2017
TEXAS,48,4837590,ROCKDALE ISD,4.84E+11,ROCKDALE H S,85,7/1/2017
TEXAS,48,4837650,ROCKWALL ISD,4.84E+11,ROCKWALL H S,97,7/1/2017
TEXAS,48,4837650,ROCKWALL ISD,4.84E+11,ROCKWALL QUEST ACADEMY,85,7/1/2017
TEXAS,48,4837650,ROCKWALL ISD,4.84E+11,ROCKWALL-HEATH H S,98,7/1/2017
TEXAS,48,4837710,ROGERS ISD,4.84E+11,ROGERS H S,95,7/1/2017
TEXAS,48,4837740,ROMA ISD,4.84E+11,ROMA H S,88,7/1/2017
TEXAS,48,4837800,ROOSEVELT ISD,4.84E+11,ROOSEVELT H S,95,7/1/2017
TEXAS,48,4837830,ROPES ISD,4.84E+11,ROPES SCHOOL,80,7/1/2017
TEXAS,48,4837860,ROSCOE COLLEGIATE ISD,4.84E+11,ROSCOE COLLEGIATE H S,80,7/1/2017
TEXAS,48,4837900,ROSEBUD-LOTT ISD,4.84E+11,ROSEBUD-LOTT H S,80,7/1/2017
TEXAS,48,4838040,ROTAN ISD,4.84E+11,ROTAN H S,80,7/1/2017
TEXAS,48,4838080,ROUND ROCK ISD,4.84E+11,ROUND ROCK H S,99,7/1/2017
TEXAS,48,4838080,ROUND ROCK ISD,4.84E+11,WESTWOOD H S,98,7/1/2017
TEXAS,48,4838080,ROUND ROCK ISD,4.84E+11,MCNEIL H S,98,7/1/2017
TEXAS,48,4838080,ROUND ROCK ISD,4.84E+11,ROUND ROCK OPPORT CTR DAEP,87,7/1/2017
TEXAS,48,4838080,ROUND ROCK ISD,4.84E+11,STONY POINT H S,96,7/1/2017
TEXAS,48,4838080,ROUND ROCK ISD,4.84E+11,SUCCESS H S,67,7/1/2017
TEXAS,48,4838080,ROUND ROCK ISD,4.84E+11,WM S LOTT JUVENILE CTR,87,7/1/2017
TEXAS,48,4838080,ROUND ROCK ISD,4.84E+11,CEDAR RIDGE H S,96,7/1/2017
TEXAS,48,4838100,ROUND TOP-CARMINE ISD,4.84E+11,ROUND TOP-CARMINE H S,80,7/1/2017
TEXAS,48,4838160,ROXTON ISD,4.84E+11,ROXTON ISD,50,7/1/2017
TEXAS,48,4838190,ROYAL ISD,4.84E+11,ROYAL H S,95,7/1/2017
TEXAS,48,4838220,ROYSE CITY ISD,4.84E+11,ROYSE CITY H S,93,7/1/2017
TEXAS,48,4838220,ROYSE CITY ISD,4.84E+11,HH BROWNING ACADEMY,80,7/1/2017
TEXAS,48,4838280,RULE ISD,4.84E+11,RULE SCHOOL,87,7/1/2017
TEXAS,48,4838310,RUNGE ISD,4.84E+11,RUNGE H S,50,7/1/2017
TEXAS,48,4838360,RUSK ISD,4.84E+11,RUSK H S,90,7/1/2017
TEXAS,48,4838400,S AND S CISD,4.84E+11,S AND S CONS H S,90,7/1/2017
TEXAS,48,4838430,SABINAL ISD,4.84E+11,SABINAL H S,90,7/1/2017
TEXAS,48,4838460,SABINE ISD,4.84E+11,SABINE H S,95,7/1/2017
TEXAS,48,4838490,SABINE PASS ISD,4.84E+11,SABINE PASS SCHOOL,90,7/1/2017
TEXAS,48,4838520,SAINT JO ISD,4.84E+11,SAINT JO H S,50,7/1/2017
TEXAS,48,4838580,SALADO ISD,4.84E+11,SALADO H S,95,7/1/2017
TEXAS,48,4838610,SALTILLO ISD,4.84E+11,SALTILLO SCHOOL,80,7/1/2017
TEXAS,48,4838640,SAM RAYBURN ISD,4.84E+11,RAYBURN H S,80,7/1/2017
TEXAS,48,4838700,SAN ANGELO ISD,4.84E+11,CENTRAL H S,89,7/1/2017
TEXAS,48,4838700,SAN ANGELO ISD,4.84E+11,LAKE VIEW H S,86,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,BURBANK H S,93,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,EDISON H S,94,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,FOX TECHNICAL H S,95,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,HIGHLANDS H S,80,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,HOUSTON H S,78,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,JEFFERSON H S,91,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,LANIER H S,81,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,BRACKENRIDGE H S,90,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,HEALY-MURPHY,11,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,PICKETT ACADEMY,87,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,TRAVIS EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,YOUNG WOMEN'S LEADERSHIP ACADEMY,90,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,COOPER ACADEMY,20,7/1/2017
TEXAS,48,4838730,SAN ANTONIO ISD,4.84E+11,JUVENILE DETENT CTR,50,7/1/2017
TEXAS,48,4838760,SAN AUGUSTINE ISD,4.84E+11,SAN AUGUSTINE H S,90,7/1/2017
TEXAS,48,4838790,SAN BENITO CISD,4.84E+11,SAN BENITO H S,95,7/1/2017
TEXAS,48,4838790,SAN BENITO CISD,4.84E+11,HESTER JUVENILE DETENT,87,7/1/2017
TEXAS,48,4838790,SAN BENITO CISD,4.84E+11,GATEWAY TO GRADUATION ACADEMY,70,7/1/2017
TEXAS,48,4838820,SAN DIEGO ISD,4.84E+11,SAN DIEGO H S,80,7/1/2017
TEXAS,48,4838850,SAN ELIZARIO ISD,4.84E+11,SAN ELIZARIO H S,88,7/1/2017
TEXAS,48,4838900,SAN FELIPE-DEL RIO CISD,4.84E+11,DEL RIO H S,92,7/1/2017
TEXAS,48,4838910,SAN ISIDRO ISD,4.84E+11,SAN ISIDRO H S,80,7/1/2017
TEXAS,48,4838970,SAN MARCOS CISD,4.84E+11,SAN MARCOS H S,87,7/1/2017
TEXAS,48,4839000,SAN PERLITA ISD,4.84E+11,SAN PERLITA H S,80,7/1/2017
TEXAS,48,4839030,SAN SABA ISD,4.84E+11,SAN SABA H S,90,7/1/2017
TEXAS,48,4839120,SANDS CISD,4.84E+11,SANDS CISD,50,7/1/2017
TEXAS,48,4839150,SANFORD-FRITCH ISD,4.84E+11,SANFORD-FRITCH H S,95,7/1/2017
TEXAS,48,4839180,SANGER ISD,4.84E+11,SANGER H S,95,7/1/2017
TEXAS,48,4839180,SANGER ISD,4.84E+11,LINDA TUTT H S,60,7/1/2017
TEXAS,48,4839210,SANTA ANNA ISD,4.84E+11,SANTA ANNA SECONDARY,50,7/1/2017
TEXAS,48,4839270,SANTA FE ISD,4.84E+11,SANTA FE H S,86,7/1/2017
TEXAS,48,4839300,SANTA GERTRUDIS ISD,4.84E+11,SANTA GERTRUDIS ACADEMY H S,95,7/1/2017
TEXAS,48,4839330,SANTA MARIA ISD,4.84E+11,SANTA MARIA H S,90,7/1/2017
TEXAS,48,4839360,SANTA ROSA ISD,4.84E+11,SANTA ROSA H S,95,7/1/2017
TEXAS,48,4839390,SANTO ISD,4.84E+11,SANTO H S,90,7/1/2017
TEXAS,48,4839450,SAVOY ISD,4.84E+11,SAVOY H S,80,7/1/2017
TEXAS,48,4839480,SCHERTZ-CIBOLO-U CITY ISD,4.84E+11,SAMUEL CLEMENS H S,96,7/1/2017
TEXAS,48,4839480,SCHERTZ-CIBOLO-U CITY ISD,4.84E+11,BYRON P STEELE II H S,97,7/1/2017
TEXAS,48,4839480,SCHERTZ-CIBOLO-U CITY ISD,4.84E+11,ALLISON STEELE ENHANCED LEARNING CENTER,90,7/1/2017
TEXAS,48,4839510,SCHLEICHER ISD,4.84E+11,ELDORADO H S,90,7/1/2017
TEXAS,48,4839540,SCHULENBURG ISD,4.84E+11,SCHULENBURG SECONDARY,90,7/1/2017
TEXAS,48,4839570,SCURRY-ROSSER ISD,4.84E+11,SCURRY-ROSSER H S,95,7/1/2017
TEXAS,48,4839600,SEAGRAVES ISD,4.84E+11,SEAGRAVES SCHOOLS,80,7/1/2017
TEXAS,48,4839630,SEALY ISD,4.84E+11,SEALY H S,92,7/1/2017
TEXAS,48,4839690,SEGUIN ISD,4.84E+11,SEGUIN H S,91,7/1/2017
TEXAS,48,4839690,SEGUIN ISD,4.84E+11,MERCER & BLUMBERG LRN CTR,80,7/1/2017
TEXAS,48,4839690,SEGUIN ISD,4.84E+11,JUVENILE DETENTION CENTER,87,7/1/2017
TEXAS,48,4839750,SEMINOLE ISD,4.84E+11,SEMINOLE H S,90,7/1/2017
TEXAS,48,4839750,SEMINOLE ISD,4.84E+11,SEMINOLE SUCCESS CTR,80,7/1/2017
TEXAS,48,4839780,SEYMOUR ISD,4.84E+11,SEYMOUR H S,90,7/1/2017
TEXAS,48,4839870,SHALLOWATER ISD,4.84E+11,SHALLOWATER H S,95,7/1/2017
TEXAS,48,4839900,SHAMROCK ISD,4.84E+11,SHAMROCK H S,80,7/1/2017
TEXAS,48,4839930,SHARYLAND ISD,4.84E+11,SHARYLAND H S,97,7/1/2017
TEXAS,48,4839960,SHELBYVILLE ISD,4.84E+11,SHELBYVILLE SCHOOL,90,7/1/2017
TEXAS,48,4839990,SHELDON ISD,4.84E+11,C E KING H S,89,7/1/2017
TEXAS,48,4839990,SHELDON ISD,4.84E+11,KASE ACADEMY,70,7/1/2017
TEXAS,48,4840020,SHEPHERD ISD,4.84E+11,SHEPHERD H S,80,7/1/2017
TEXAS,48,4840080,SHERMAN ISD,4.84E+11,SHERMAN H S,97,7/1/2017
TEXAS,48,4840080,SHERMAN ISD,4.84E+11,PERRIN LEARNING CTR,80,7/1/2017
TEXAS,48,4840110,SHINER ISD,4.84E+11,SHINER H S,90,7/1/2017
TEXAS,48,4840170,SIDNEY ISD,4.84E+11,SIDNEY SCHOOL,50,7/1/2017
TEXAS,48,4840200,SIERRA BLANCA ISD,4.84E+11,SIERRA BLANCA SCHOOL,50,7/1/2017
TEXAS,48,4840230,SILSBEE ISD,4.84E+11,SILSBEE H S,95,7/1/2017
TEXAS,48,4840290,SILVERTON ISD,4.84E+11,SILVERTON SCHOOL,50,7/1/2017
TEXAS,48,4840320,SIMMS ISD,4.84E+11,JAMES BOWIE H S,90,7/1/2017
TEXAS,48,4840350,SINTON ISD,4.84E+11,SINTON H S,95,7/1/2017
TEXAS,48,4840410,SKIDMORE-TYNAN ISD,4.84E+11,SKIDMORE-TYNAN H S,90,7/1/2017
TEXAS,48,4840440,SLATON ISD,4.84E+11,SLATON H S,90,7/1/2017
TEXAS,48,4840470,SLIDELL ISD,4.84E+11,SLIDELL SCHOOLS,80,7/1/2017
TEXAS,48,4840500,SLOCUM ISD,4.84E+11,SLOCUM H S,80,7/1/2017
TEXAS,48,4840550,SMITHVILLE ISD,4.84E+11,SMITHVILLE H S,90,7/1/2017
TEXAS,48,4840590,SMYER ISD,4.84E+11,SMYER H S,80,7/1/2017
TEXAS,48,4840620,SNOOK ISD,4.84E+11,SNOOK SECONDARY,80,7/1/2017
TEXAS,48,4840650,SNYDER ISD,4.84E+11,SNYDER H S,90,7/1/2017
TEXAS,48,4840680,SOUTH SAN ANTONIO ISD,4.84E+11,SOUTH SAN ANTONIO H S,88,7/1/2017
TEXAS,48,4840710,SOCORRO ISD,4.84E+11,SOCORRO H S,81,7/1/2017
TEXAS,48,4840710,SOCORRO ISD,4.84E+11,MONTWOOD H S,92,7/1/2017
TEXAS,48,4840710,SOCORRO ISD,4.84E+11,AMERICAS H S,93,7/1/2017
TEXAS,48,4840710,SOCORRO ISD,4.84E+11,EL DORADO H S,92,7/1/2017
TEXAS,48,4840710,SOCORRO ISD,4.84E+11,MISSION EARLY COLLEGE H S,95,7/1/2017
TEXAS,48,4840710,SOCORRO ISD,4.84E+11,EASTLAKE H S,91,7/1/2017
TEXAS,48,4840710,SOCORRO ISD,4.84E+11,OPTIONS H S,20,7/1/2017
TEXAS,48,4840710,SOCORRO ISD,4.84E+11,KEYS ACAD,87,7/1/2017
TEXAS,48,4840740,SOMERSET ISD,4.84E+11,SOMERSET H S,93,7/1/2017
TEXAS,48,4840770,SOMERVILLE ISD,4.84E+11,SOMERVILLE H S,80,7/1/2017
TEXAS,48,4840800,SONORA ISD,4.84E+11,SONORA H S,90,7/1/2017
TEXAS,48,4840890,SOUTHLAND ISD,4.84E+11,SOUTHLAND SCHOOL,50,7/1/2017
TEXAS,48,4840920,SOUTHSIDE ISD,4.84E+11,SOUTHSIDE H S,91,7/1/2017
TEXAS,48,4840950,SOUTHWEST ISD,4.84E+11,SOUTHWEST H S,96,7/1/2017
TEXAS,48,4840950,SOUTHWEST ISD,4.84E+11,SOUTHWEST ACADEMY,50,7/1/2017
TEXAS,48,4841010,SPEARMAN ISD,4.84E+11,SPEARMAN H S,90,7/1/2017
TEXAS,48,4841070,SPLENDORA ISD,4.84E+11,SPLENDORA H S,96,7/1/2017
TEXAS,48,4841100,SPRING BRANCH ISD,4.84E+11,MEMORIAL H S,96,7/1/2017
TEXAS,48,4841100,SPRING BRANCH ISD,4.84E+11,NORTHBROOK H S,81,7/1/2017
TEXAS,48,4841100,SPRING BRANCH ISD,4.84E+11,SPRING WOODS H S,87,7/1/2017
TEXAS,48,4841100,SPRING BRANCH ISD,4.84E+11,STRATFORD H S,94,7/1/2017
TEXAS,48,4841100,SPRING BRANCH ISD,4.84E+11,WESTCHESTER ACADEMY FOR INTERNATIONAL STUDIES,95,7/1/2017
TEXAS,48,4841190,SPRING HILL ISD,4.84E+11,SPRING HILL H S,95,7/1/2017
TEXAS,48,4841220,SPRING ISD,4.84E+11,SPRING H S,88,7/1/2017
TEXAS,48,4841220,SPRING ISD,4.84E+11,WESTFIELD H S,83,7/1/2017
TEXAS,48,4841220,SPRING ISD,4.84E+11,ANDY DEKANEY H S,78,7/1/2017
TEXAS,48,4841250,SPRINGLAKE-EARTH ISD,4.84E+11,SPRINGLAKE-EARTH H S,80,7/1/2017
TEXAS,48,4841280,SPRINGTOWN ISD,4.84E+11,SPRINGTOWN H S,91,7/1/2017
TEXAS,48,4841340,SPURGER ISD,4.84E+11,SPURGER H S,80,7/1/2017
TEXAS,48,4841350,STAFFORD MSD,4.84E+11,STAFFORD H S,89,7/1/2017
TEXAS,48,4841400,STAMFORD ISD,4.84E+11,STAMFORD H S,90,7/1/2017
TEXAS,48,4841430,STANTON ISD,4.84E+11,STANTON H S,90,7/1/2017
TEXAS,48,4841520,STEPHENVILLE ISD,4.84E+11,STEPHENVILLE H S,95,7/1/2017
TEXAS,48,4841550,STERLING CITY ISD,4.84E+11,STERLING CITY H S,80,7/1/2017
TEXAS,48,4841580,PLEMONS-STINNETT-PHILLIPS CISD,4.84E+11,WEST TEXAS H S,90,7/1/2017
TEXAS,48,4841610,STOCKDALE ISD,4.84E+11,STOCKDALE H S,90,7/1/2017
TEXAS,48,4841670,STRATFORD ISD,4.84E+11,STRATFORD H S,90,7/1/2017
TEXAS,48,4841700,STRAWN ISD,4.84E+11,STRAWN SCHOOL,50,7/1/2017
TEXAS,48,4841760,SUDAN ISD,4.84E+11,SUDAN H S,80,7/1/2017
TEXAS,48,4841760,SUDAN ISD,4.84E+11,P E P ALTER,87,7/1/2017
TEXAS,48,4841790,SULPHUR BLUFF ISD,4.84E+11,SULPHUR BLUFF ISD,80,7/1/2017
TEXAS,48,4841820,SULPHUR SPRINGS ISD,4.84E+11,SULPHUR SPRINGS H S,92,7/1/2017
TEXAS,48,4841850,SUNDOWN ISD,4.84E+11,SUNDOWN H S,90,7/1/2017
TEXAS,48,4841850,SUNDOWN ISD,4.84E+11,PEP ALTER SCHOOL,87,7/1/2017
TEXAS,48,4841880,SUNNYVALE ISD,4.84E+11,SUNNYVALE H S,95,7/1/2017
TEXAS,48,4841910,SUNRAY ISD,4.84E+11,SUNRAY H S,90,7/1/2017
TEXAS,48,4841970,SWEENY ISD,4.84E+11,SWEENY H S,95,7/1/2017
TEXAS,48,4842030,SWEETWATER ISD,4.84E+11,SWEETWATER H S,95,7/1/2017
TEXAS,48,4842030,SWEETWATER ISD,4.84E+11,WALLACE ACCELERATED H S,60,7/1/2017
TEXAS,48,4842060,TAFT ISD,4.84E+11,TAFT H S,90,7/1/2017
TEXAS,48,4842090,TAHOKA ISD,4.84E+11,TAHOKA H S,90,7/1/2017
TEXAS,48,4842120,RIVERCREST ISD,4.84E+11,RIVERCREST H S,90,7/1/2017
TEXAS,48,4842210,TARKINGTON ISD,4.84E+11,TARKINGTON H S,95,7/1/2017
TEXAS,48,4842240,TATUM ISD,4.84E+11,TATUM H S,85,7/1/2017
TEXAS,48,4842280,TAYLOR ISD,4.84E+11,TAYLOR H S,92,7/1/2017
TEXAS,48,4842300,TEAGUE ISD,4.84E+11,TEAGUE H S,95,7/1/2017
TEXAS,48,4842330,TEMPLE ISD,4.84E+11,TEMPLE H S,89,7/1/2017
TEXAS,48,4842330,TEMPLE ISD,4.84E+11,FRED W EDWARDS ACADEMY AEC,65,7/1/2017
TEXAS,48,4842360,TENAHA ISD,4.84E+11,TENAHA SCHOOLS,90,7/1/2017
TEXAS,48,4842390,TERLINGUA CSD,4.84E+11,BIG BEND H S,50,7/1/2017
